name,age,overall,potential,position,pace,shooting,passing,dribbling,defending,physical,total_stats,value
S. Swinkels,17,56,76,2,57,31,37,37,56,60,1313,0.375
A. Marcus,21,68,78,4,77,67,58,71,32,67,1726,2.7
R. Meerveld,18,61,77,4,66,52,57,68,37,51,1518,0.825
W. Sulaeman,19,51,62,3,62,43,47,55,29,43,1329,0.13
O. Dodgson,18,56,68,2,63,36,47,55,52,56,1441,0.325
D. Chesters,19,56,68,4,68,44,54,60,30,48,1411,0.35
P. Lane,20,57,70,3,73,54,49,58,43,43,1489,0.4
C. Slicker,18,50,67,1,45,59,49,53,27,41,797,0.1
B. Barcola,18,63,78,4,76,62,59,65,30,49,1583,1.1
J. Wilson-Esbrand,18,59,72,2,77,32,45,59,54,54,1482,0.5
R. Litvinov,19,64,74,3,66,54,63,65,59,60,1730,1.2
Álex Castro,19,60,75,3,75,56,52,63,33,52,1540,0.575
S. Bonnah,17,62,78,2,73,35,49,60,59,45,1526,0.95
Z. El Sheiwi,17,57,78,2,81,36,38,60,50,49,1452,0.5
E. Baquero,19,59,71,4,61,62,45,60,21,44,1433,0.55
K. Bonnevie,19,61,78,1,62,57,58,63,20,59,874,0.75
Owono,20,59,72,1,63,59,62,57,21,55,891,0.475
J. Bakayoko,18,64,83,3,78,60,59,64,29,58,1587,1.5
M. Dackers,18,54,75,4,53,52,39,48,23,73,1324,0.35
F. Asllani,18,61,74,4,62,63,48,61,24,59,1494,0.775
Saúl Coco,22,63,75,2,58,33,40,45,67,59,1400,1.1
L. Calodat,19,62,76,3,76,53,56,64,55,62,1708,0.9
M. Henry,17,50,71,4,83,48,39,54,20,36,1307,0.15
D. Camara,18,64,77,4,75,62,51,60,30,68,1607,1.4
C. Volpato,17,61,78,3,66,54,57,66,39,57,1572,0.825
L. Hartwig,18,59,79,4,77,62,47,54,21,48,1461,0.625
C. Ofoedu,28,65,65,4,78,66,58,66,25,55,1647,0.725
T. Miyagi,20,60,72,4,72,52,56,62,24,53,1461,0.6
L. Petkov,20,63,73,3,75,54,64,66,52,59,1702,1.0
A. Saidi,21,63,70,3,71,52,62,64,41,58,1609,0.975
D. Štefulj,21,65,73,2,72,50,57,65,59,68,1723,1.5
L. Richardson,18,61,76,4,67,60,47,63,26,53,1478,0.775
C. Webster,17,56,80,4,67,54,59,64,43,50,1552,0.45
Y. Amyn,17,60,74,4,76,49,51,68,39,41,1551,0.55
M. Suver,21,59,67,2,58,26,37,36,62,63,1298,0.475
G. Breeze,17,51,68,1,50,52,50,51,25,50,820,0.13
D. Mebude,19,60,75,4,82,59,49,63,22,59,1548,0.6
Nazinho,17,66,80,2,75,33,53,58,64,58,1533,1.9
S. Guerrero,20,62,74,4,73,62,54,63,29,62,1595,0.95
M. Keita,19,60,74,3,72,30,54,59,58,60,1519,0.55
E. Sutherland,21,63,72,3,74,54,58,64,27,46,1508,1.1
W. Rivera,17,54,69,3,76,42,47,55,25,41,1327,0.25
C. Harris,21,53,63,4,67,52,45,58,33,54,1409,0.21
R. Aguilera,21,55,65,3,59,33,50,54,50,57,1431,0.275
J. Charles,19,52,65,2,71,40,41,50,46,55,1425,0.18
K. Nagera,19,63,80,4,83,62,51,65,24,47,1547,1.3
T. Arconte,17,60,78,4,76,60,49,63,28,55,1509,0.625
E. Ávalos,21,58,72,2,64,44,48,55,56,60,1558,0.475
Chen Zhengfeng,20,48,52,3,55,38,48,48,46,45,1342,0.07
H. Abraham,20,52,65,4,64,41,51,57,41,54,1418,0.19
J. Grimaldo,18,61,80,4,72,57,59,63,36,52,1536,0.825
W. Mikelbrencis,17,56,74,2,58,32,43,55,55,48,1419,0.35
H. Haraldsson,18,55,74,4,65,49,50,58,27,51,1384,0.325
A. Ba,17,63,76,4,66,56,61,66,53,62,1682,1.1
K. Tobiasz,18,59,72,1,63,55,55,63,28,57,862,0.45
S. Beukema,22,69,79,2,59,55,52,58,71,70,1680,2.9
André Franco,23,68,77,4,71,61,67,70,41,62,1747,2.7
A. Compagno,25,57,60,4,39,57,37,47,32,74,1351,0.22
J. Blasco,22,66,72,2,67,40,52,54,63,68,1539,1.3
D. Čolina,20,69,78,2,83,38,48,63,66,55,1669,2.9
Falcão,21,63,69,4,80,62,52,66,19,58,1582,0.775
J. Masharipov,27,73,73,3,79,64,70,77,40,56,1816,3.2
A. Thaqi,19,60,74,2,67,33,47,59,58,67,1502,0.55
C. Makreckis,21,59,66,3,76,41,52,63,34,55,1484,0.45
N. Atubolu,19,61,75,1,63,60,59,64,35,57,947,0.675
M. Amedick,19,58,73,2,64,32,49,52,58,63,1458,0.45
J. Bauman,30,70,70,4,73,72,53,65,30,61,1655,1.6
A. Garcia MacNulty,18,63,81,2,64,35,41,47,64,68,1479,1.1
M. Björkqvist,17,52,71,4,67,46,48,56,44,73,1546,0.2
A. Ementa,19,55,71,4,64,50,40,47,25,70,1325,0.325
K. Schumacher,23,64,72,3,86,58,57,66,28,66,1656,1.3
G. Gürpüz,18,57,76,4,65,43,58,65,43,45,1519,0.425
J. Trafford,18,60,78,1,62,58,59,61,27,57,854,0.55
C. Buschman-Dormond,18,59,76,3,82,49,52,62,31,53,1463,0.575
O. Pachlopník,21,66,73,4,74,61,64,70,36,57,1715,1.7
F. Pollock,17,58,77,3,68,46,55,61,39,50,1497,0.5
L. Gondou,20,68,81,4,62,65,53,63,34,74,1630,2.9
A. Suhonen,21,62,72,4,68,54,59,70,36,49,1546,0.9
V. Barco,16,63,83,2,64,32,54,64,58,51,1542,1.3
P. Polykarpou,20,55,69,2,62,32,47,49,55,56,1385,0.3
R. Vega,17,62,78,2,66,31,57,59,57,60,1547,0.95
E. Utkus,21,66,79,2,61,35,56,55,67,71,1573,2.0
R. Vita,20,61,77,2,71,41,46,63,57,50,1527,0.825
D. Strindholm,19,62,77,1,63,60,61,64,23,61,994,0.825
Larrubia,19,66,80,4,67,58,65,70,36,41,1628,2.0
B. Traorè,23,59,65,3,78,59,56,60,50,62,1687,0.325
C. Carty,19,53,65,4,65,53,46,52,23,53,1383,0.22
B. Bjarkason,21,61,70,3,64,50,60,61,33,50,1484,0.725
Diego Bri,18,58,74,4,60,55,57,61,24,34,1378,0.525
Afonso Sousa,21,70,83,4,75,56,67,75,55,55,1820,3.9
V. Nikolov,20,60,72,4,66,58,42,57,28,68,1458,0.6
José Fontán,21,68,78,2,65,45,59,61,71,58,1638,2.5
Guillem Molina,20,67,76,2,64,31,50,46,69,63,1516,2.1
Mario Ordoñez,21,60,72,3,55,51,58,62,59,71,1696,0.6
M. Delanghe,20,63,77,1,63,62,63,65,21,64,926,1.0
T. Wolff,18,54,73,4,72,48,46,57,27,50,1370,0.275
A. Apostolopoulos,18,62,79,2,84,41,48,62,56,55,1567,0.975
Nathan,19,67,79,2,74,39,56,68,64,68,1672,2.3
D. Marx,20,61,73,4,71,55,58,64,58,50,1682,0.75
T. Zaal,17,60,77,2,60,31,54,60,59,54,1498,0.575
S. Wallner,19,60,78,2,70,38,47,50,56,62,1466,0.6
V. Sinisalo,19,55,72,1,57,54,57,60,24,51,841,0.3
L. Borges,19,60,75,2,77,39,46,59,57,62,1526,0.55
M. Leš,21,61,74,2,62,36,48,52,61,62,1494,0.75
Jofre Carreras,20,68,79,4,82,65,59,73,35,62,1737,2.6
V. Korniienko,22,71,82,2,75,43,71,70,65,76,1868,4.0
Pau Víctor,19,64,75,3,76,57,64,66,59,66,1813,1.3
Pablo Rodríguez,19,64,79,4,70,66,49,63,16,50,1495,1.4
J. Wosz,18,59,76,4,66,50,58,69,48,45,1564,0.575
N. Ahamada,19,64,78,4,69,48,63,70,56,61,1700,1.4
A. Al Shanqeeti,22,52,65,2,62,33,36,46,51,65,1362,0.18
L. Robinson,19,58,73,2,69,28,45,48,55,61,1402,0.475
S. Lagsir,18,62,79,3,82,54,54,69,44,54,1619,1.0
N. Moller,18,60,76,4,54,61,44,59,29,62,1441,0.625
Zarzana,19,63,78,3,70,55,65,61,22,49,1499,1.1
M. Gullit,20,60,73,2,64,29,47,49,61,66,1431,0.575
Terrats,20,67,80,3,58,44,63,62,65,68,1687,2.3
Arratia,21,61,73,3,58,43,60,60,57,65,1609,0.8
B. Kutlu,23,70,75,3,73,60,63,68,68,71,1834,2.4
I. Diabate,21,63,74,4,77,63,50,58,18,66,1524,1.1
J. Lora,20,70,78,2,79,37,63,66,64,63,1695,3.3
E. Shuranov,19,65,77,4,63,67,42,61,28,71,1547,1.7
L. Olivas,21,61,73,2,55,42,48,36,61,68,1465,0.75
A. Lindahl,26,62,63,3,71,43,56,66,46,56,1529,0.475
J. Stretton,19,60,72,4,66,62,42,57,25,51,1444,0.6
T. Civeja,19,61,79,3,59,45,60,63,49,59,1584,0.85
Lautaro,20,66,80,4,65,67,46,65,20,57,1466,2.1
M. Pagliuca,19,60,77,4,65,59,52,61,22,59,1471,0.65
Damián,18,59,67,4,65,54,58,59,52,60,1651,0.475
R. Morales,22,66,73,4,69,67,44,65,23,52,1500,1.8
L. Mouyokolo,20,63,73,2,59,34,39,46,61,76,1435,0.975
T. Kacharaba,26,74,76,2,71,34,49,59,74,80,1606,4.6
Mamadi Camará,17,57,73,4,77,49,52,63,35,49,1486,0.4
J. Castilla,16,52,72,4,58,48,47,57,46,45,1443,0.21
J. Fujita,19,64,75,3,67,57,58,62,62,62,1720,1.2
T. Wright,19,61,76,3,80,54,55,62,33,45,1521,0.775
M. Sissako,20,69,80,2,68,30,57,65,66,75,1615,2.9
T. Seko,23,66,71,3,66,49,67,65,63,67,1780,1.3
K. Saito,24,64,68,4,67,62,60,68,42,46,1678,0.85
Diogo,24,65,70,4,72,63,46,58,32,75,1547,1.1
M. Toure,17,59,77,4,88,55,50,61,30,69,1571,0.575
Pacheco,20,66,82,2,53,22,45,44,66,65,1395,2.1
S. Rodríguez,21,70,81,4,77,62,65,74,37,48,1674,3.6
T. Fujii,22,64,72,3,69,46,59,67,40,51,1549,1.3
M. Diomande,19,65,79,3,73,53,63,69,59,70,1769,1.7
L. Lacroix,18,60,77,2,55,31,42,38,62,58,1358,0.6
L. Kastrati,22,68,72,3,93,65,57,67,32,59,1741,1.8
O. Dovin,18,59,75,1,66,56,58,61,25,57,863,0.5
Á. Preciado,23,61,67,1,59,58,63,63,31,59,926,0.425
M. Nuñez,21,65,79,4,65,56,66,67,57,59,1725,1.8
Pablo Pérez,19,61,74,2,66,35,51,55,56,58,1497,0.75
Rafael Pereira,21,63,76,2,71,33,46,55,62,70,1526,1.1
M. Karamoko,21,66,73,4,82,63,55,64,28,74,1649,1.8
M. Caicedo,19,64,78,4,72,56,60,61,56,60,1654,1.4
R. Ledezma,20,67,81,4,75,59,66,72,47,45,1727,2.5
W. Ramírez,20,67,79,1,67,65,63,68,33,65,998,2.1
E. Sorga,20,59,70,4,56,61,42,57,22,57,1430,0.5
K. Fischer,20,66,73,2,73,38,60,64,62,67,1635,1.6
A. Boman,19,56,69,4,68,49,52,58,52,56,1553,0.35
M. Grüll,22,70,76,3,83,70,64,69,32,65,1734,2.6
T. Ortega,20,68,76,2,71,36,57,67,65,68,1659,2.5
Luis Henrique,19,74,80,3,84,68,70,74,37,69,1797,6.5
C. Viet,22,62,69,3,67,32,57,58,60,63,1559,0.75
O. Babuscu,17,61,79,4,65,62,60,65,28,54,1582,0.825
Milson,21,65,76,4,81,56,58,71,33,52,1623,1.6
A. Simsir,19,57,74,3,73,55,50,59,41,54,1531,0.425
X. Dziekoński,17,62,77,1,62,62,62,65,32,60,989,0.8
K. Tachibanada,23,61,67,3,64,43,53,67,56,57,1577,0.475
Erik,20,65,77,3,84,49,61,70,58,65,1755,1.6
Alex Baena,19,70,82,4,77,69,70,74,56,55,1844,3.8
L. Montsma,23,65,73,2,58,34,48,55,64,75,1514,1.5
N. Bätzner,21,69,78,4,72,57,71,73,47,56,1744,3.1
R. Colwill,19,63,77,4,73,61,57,63,39,64,1621,1.1
A. García,19,60,75,4,56,62,59,63,39,45,1529,0.575
Pablo Moreno,19,68,80,4,79,67,54,71,26,60,1679,2.9
D. Peeters,22,65,74,2,68,49,65,53,62,72,1706,1.5
R. Richards,17,54,76,4,68,46,50,58,26,45,1358,0.35
A. Sanyang,22,67,76,3,84,60,56,74,40,56,1697,2.3
A. Newby,25,64,65,3,83,57,60,66,37,55,1675,0.7
P. Pokorný,19,66,79,3,65,40,60,61,62,72,1671,1.9
Victor Méndez,21,62,76,1,65,62,52,64,28,60,968,0.85
Vanderson,22,64,73,4,78,63,58,68,27,64,1693,1.3
Hugo Novoa,18,60,78,4,55,63,45,62,22,45,1441,0.625
M. González,19,60,74,4,64,48,59,64,49,42,1560,0.575
Diego Fuoli,23,62,70,1,61,60,63,64,28,61,924,0.775
M. Cissé,18,60,78,3,72,51,54,67,29,40,1452,0.625
F. Kaša,27,72,73,2,73,38,56,63,73,71,1658,2.4
I. Grbić,25,75,79,1,73,74,71,76,28,75,1071,6.0
S. Kowalczyk,17,50,62,4,68,37,47,52,43,46,1368,0.11
L. Giaccone,20,61,76,4,70,53,55,67,31,48,1531,0.8
L. Lochoshvili,23,68,74,2,56,28,39,44,67,79,1395,1.7
J. McPake,19,60,76,3,86,52,53,61,25,42,1418,0.625
R. Piscopo,23,69,76,4,78,65,63,75,39,62,1783,2.8
R. Arace,26,63,66,4,80,63,58,65,28,56,1648,0.625
J. Okumu,24,71,76,2,79,49,63,61,70,75,1809,2.6
D. Velimirovic,20,62,70,3,56,53,52,66,58,69,1615,0.825
B. Kone,21,58,70,4,69,65,51,57,32,46,1483,0.5
M. Benkhemassa,27,68,68,3,63,57,66,66,64,68,1780,1.3
M. Trésor,22,72,80,3,81,63,70,76,29,51,1750,5.5
A. Tapsoba,19,67,79,4,83,68,54,70,22,54,1615,2.4
I. Franco,21,71,80,4,80,67,56,72,37,60,1733,4.2
J. Morel,23,70,80,3,66,48,62,59,68,71,1736,3.3
A. Méndez,25,70,73,2,80,37,50,59,65,86,1671,1.9
Leo Coelho,28,69,70,2,69,43,54,53,71,68,1663,1.3
T. St. Jago,21,70,80,2,78,34,52,60,70,72,1661,3.3
K. Yengi,22,61,71,4,86,57,49,62,33,73,1617,0.75
B. Balcı,21,68,76,2,71,44,60,66,64,65,1745,2.6
S. McClelland,19,56,73,2,51,32,36,40,57,60,1284,0.35
J. Rioja,33,62,62,2,49,31,42,46,60,72,1360,0.19
M. Távara,22,70,77,3,64,64,65,67,63,58,1777,3.2
Antoñín,21,68,78,4,80,67,56,69,23,56,1627,2.7
R. Alves,19,56,73,4,69,44,56,60,48,45,1533,0.375
Liang Shaowen,19,52,72,2,71,48,40,48,51,58,1462,0.21
L. Hjelde,17,60,79,2,68,32,51,54,60,65,1460,0.575
T. Burey,20,61,77,4,77,59,55,64,38,65,1674,0.875
Valpuia,21,52,65,2,58,26,31,33,50,66,1237,0.18
C. Makoun,21,66,78,3,65,43,60,58,65,73,1678,2.0
P. Wålemark,19,66,77,4,73,63,60,68,31,56,1598,1.8
D. Rivera,18,60,75,4,72,54,51,67,24,44,1391,0.575
Nilton Varela,20,68,77,2,74,50,58,70,65,68,1803,2.5
O. Sivertsen,17,53,73,4,74,50,46,60,25,34,1363,0.25
S. Turati,18,57,76,1,62,51,49,60,27,55,886,0.375
C. Eriksson,26,64,69,1,63,63,64,65,54,63,1022,0.675
K. Nsona,19,64,76,3,87,57,54,68,26,51,1470,1.4
M. Esquivel,22,68,79,4,84,66,70,73,52,62,1913,2.7
Marc Echarri,22,64,75,4,68,66,46,60,23,68,1527,1.3
Won Du Jae,23,69,76,3,63,47,58,58,68,77,1668,2.6
K. Urbański,16,53,78,4,59,50,49,58,32,40,1386,0.3
J. Davison,21,61,72,4,65,61,42,58,19,63,1454,0.75
D. Tono,22,65,73,4,68,68,58,70,18,46,1612,1.6
T. Tamas,20,61,75,2,68,37,41,60,60,54,1495,0.75
R. Königsdörffer,19,65,79,3,83,61,55,67,37,53,1632,1.7
M. García,21,60,72,4,75,55,60,64,45,56,1659,0.6
Pablo Gozálbez,20,65,78,4,63,66,64,65,49,53,1723,1.7
A. Slimane,20,66,75,4,63,59,62,68,55,71,1745,1.9
T. Suslov,19,70,82,4,74,65,70,73,48,57,1804,3.8
Javi Martínez,21,70,80,4,68,63,62,71,57,69,1794,3.6
J. Nelson,18,61,76,4,81,56,51,69,29,39,1515,0.75
E. Pizzuto,19,60,78,3,63,43,54,61,56,59,1566,0.6
Lobete,20,66,80,4,70,65,48,66,23,57,1525,2.1
S. Anderson,18,53,73,2,59,32,43,53,48,53,1356,0.25
C. Conteh,21,65,76,3,93,50,50,71,28,49,1510,1.6
D. Leyva,18,57,71,4,57,58,54,55,53,52,1549,0.35
R. Sánchez,25,75,80,3,77,68,73,75,72,77,2065,8.0
N. Armini,19,65,80,2,60,38,49,53,67,62,1517,1.6
N. Guinness-Walker,21,62,71,2,83,31,52,59,56,58,1511,0.85
R. Longman,20,66,76,3,82,63,56,66,36,66,1689,1.9
R. Carstensen,20,66,76,2,84,48,60,64,57,69,1732,1.8
M. Boyes,20,57,72,2,65,36,49,58,57,56,1521,0.375
B. Santelli,29,66,66,4,83,63,57,67,26,61,1626,0.85
K. Poku,19,63,72,3,85,54,55,64,39,48,1550,1.0
P. Besong,20,57,66,4,65,55,39,54,28,65,1411,0.375
L. Dehl,19,62,73,4,61,56,59,64,44,54,1573,0.85
K. Klefisch,21,66,71,2,67,52,55,62,64,75,1742,1.2
M. Gottschling,27,63,64,2,76,57,56,62,54,65,1743,0.5
L. Kwadwo,24,62,67,2,75,30,52,57,58,69,1529,0.55
K. Ehlers,20,67,78,2,65,29,51,53,68,67,1512,2.1
T. Fornah,21,64,73,3,68,47,56,61,60,72,1682,1.2
J. Richardson,20,61,74,2,86,34,47,59,54,64,1532,0.75
S. Voet,21,65,73,2,55,39,41,51,67,67,1433,1.5
P. Osew,20,62,74,2,83,49,53,62,55,59,1682,0.925
J. Mary,28,68,68,4,71,66,51,64,21,67,1535,1.2
G. Fernández,27,66,67,4,77,63,57,61,47,80,1756,1.0
J. Lonwijk,21,64,74,4,71,58,60,63,57,74,1732,1.3
J. Rudoni,20,64,73,4,68,60,59,64,56,60,1694,1.3
J. Machado,39,64,64,2,60,38,41,37,64,69,1465,0.1
R. Hendriks,19,66,80,2,68,33,54,57,66,66,1580,1.9
A. Francis,20,65,76,4,75,60,60,67,47,65,1710,1.6
P. Yade,21,67,77,4,79,68,59,68,29,64,1674,2.3
A. Ngouyamsa,20,63,72,2,74,40,47,61,63,63,1616,1.0
D. Meddah,18,56,70,4,67,47,55,62,49,62,1562,0.325
S. Abdul Samed,21,65,73,3,56,46,57,63,61,61,1604,1.5
F. Azaz,20,63,73,4,71,57,62,65,56,64,1762,1.0
B. Rollheiser,21,69,77,3,82,62,64,74,35,52,1741,3.1
L. Clarkson,19,63,78,4,67,47,65,66,55,52,1690,1.1
A. Ueda,22,69,74,4,82,69,50,64,27,68,1647,2.2
H. Ekdal,22,66,74,2,61,33,47,54,66,67,1489,1.8
J. Knight,20,69,78,3,68,63,66,71,62,70,1874,3.0
J. Burroughs,20,63,77,2,76,48,58,60,58,68,1672,1.1
Carlos Kevin,20,60,77,4,52,61,47,58,26,67,1449,0.65
J. Austerfield,19,55,75,4,66,38,53,55,45,51,1441,0.35
K. Tzolakis,18,67,81,1,68,64,61,69,49,65,1105,2.1
A. Terzić,21,65,76,2,69,41,53,63,63,59,1600,1.5
A. Bakhat,21,58,69,4,67,45,60,63,44,52,1551,0.45
V. Covil,16,51,67,4,77,50,35,54,18,45,1291,0.15
Iker Losada,19,67,79,4,69,69,52,69,34,52,1572,2.4
S. Appelkamp,20,69,79,4,73,55,68,74,37,46,1658,3.1
T. Schreiber,19,62,79,1,63,62,54,65,29,60,957,0.9
E. Özkayımoğlu,19,60,72,4,69,59,47,59,31,60,1523,0.6
F. Navarro,21,69,81,3,72,50,63,69,67,58,1783,3.2
D. Markanday,19,60,78,3,74,54,55,65,24,46,1456,0.625
Valery,21,69,80,3,85,61,61,70,62,64,1841,3.1
A. Nalić,23,66,73,4,78,64,58,69,43,70,1680,1.7
M. Suárez,25,68,72,2,74,43,59,63,64,72,1752,1.6
F. Hartmann,20,60,74,4,76,64,48,63,24,46,1478,0.6
A. Patterson,21,57,67,1,57,58,57,59,24,57,860,0.325
N. Fujimoto,31,67,67,4,77,68,57,66,29,62,1699,0.85
T. Iwata,24,69,74,2,73,55,62,66,69,71,1793,1.9
M. Siby,24,62,69,2,51,41,53,54,58,76,1555,0.75
D. Sorescu,23,70,75,3,91,68,64,70,61,73,1954,2.2
D. Ciobotariu,23,65,73,2,69,24,46,49,64,74,1503,1.5
Fidalgo,24,73,79,4,79,65,71,77,52,65,1925,4.8
N. Sommer,23,62,70,2,79,38,57,62,55,67,1612,0.85
A. Okonkwo,19,61,77,1,60,58,54,63,44,62,953,0.75
G. Biancone,21,69,79,2,73,47,61,67,62,74,1753,3.0
E. Ólafsson,21,66,77,1,68,66,55,65,33,66,1092,1.7
J. Tauriainen,20,59,71,3,70,43,58,63,48,65,1607,0.55
A. Bamba,27,72,72,3,82,64,68,74,42,57,1784,2.5
T. Nakamura,20,62,72,2,66,31,57,60,55,66,1519,0.825
R. Gotts,21,64,71,3,77,55,61,66,55,64,1708,1.2
T. Suzuki,21,65,74,2,70,55,60,67,57,64,1746,1.5
I. Coulibaly,20,68,79,4,78,64,63,71,63,67,1874,2.6
D. Drysdale,21,62,74,2,69,27,46,49,61,72,1477,0.925
A. van der Heide,19,64,80,3,79,54,57,70,31,50,1561,1.5
Elliot Simões,21,63,76,3,82,52,54,66,26,45,1473,1.2
H. Mashiane,23,62,68,2,72,34,55,63,57,60,1550,0.6
P. Ševčík,27,78,78,3,79,72,76,80,71,75,2151,15.0
U. Godwin-Malife,21,63,73,2,71,32,53,58,62,72,1581,1.0
A. Jonjić,21,63,72,4,73,62,55,68,31,59,1623,1.1
J. Benson,21,64,74,3,61,57,64,65,60,64,1770,1.3
Víctor Ruiz,27,69,69,4,71,59,68,75,46,51,1742,1.5
R. Bellanova,21,68,77,2,73,32,55,62,65,65,1581,2.6
L. Dykes,25,71,73,4,68,69,50,66,29,81,1691,2.4
K. Tsukagawa,26,63,64,3,62,54,57,56,62,72,1667,0.55
M. Mampala,20,59,68,4,72,56,52,61,33,61,1559,0.5
J. Rennicks,22,57,68,4,63,58,46,55,19,56,1392,0.375
T. Ducrocq,21,62,73,4,70,45,61,63,58,61,1720,0.85
E. Cerrillo,20,65,80,3,64,43,58,58,60,70,1635,1.6
M. De Smet,20,60,71,3,61,50,59,64,32,47,1493,0.55
F. Amaya,20,65,74,3,72,54,60,66,64,64,1781,1.6
D. Sealy,17,55,75,4,65,57,42,58,19,41,1353,0.35
Kim Tae Hwan,21,66,78,2,76,39,52,59,63,73,1666,2.0
T. Raschl,21,66,75,3,66,53,64,69,55,65,1740,1.9
G. González,26,72,73,2,75,43,60,65,68,70,1790,2.5
J. Escobar,25,74,77,2,79,57,63,72,72,80,1898,5.0
A. Van Hoorenbeeck,22,60,69,2,64,29,49,51,57,64,1443,0.525
C. Bărbuț,26,67,67,4,92,61,59,67,32,56,1680,1.1
A. Mățan,21,69,75,3,90,57,63,74,35,53,1726,2.2
M. Karbownik,20,68,78,2,77,41,63,68,62,62,1724,2.5
N. Boujellab,22,67,77,4,70,60,62,73,50,52,1724,2.3
M. Singh,25,58,59,4,80,58,45,56,31,72,1547,0.24
O. Petersen,18,60,78,1,62,60,59,63,29,60,904,0.55
I. Gruev,21,64,74,3,55,48,61,62,61,58,1627,1.2
M. McGuinness,20,66,76,2,54,35,47,56,65,74,1509,1.8
D. Ramaj,19,62,77,1,65,62,66,64,24,61,911,0.825
T. Fleckstein,22,60,66,2,58,24,44,51,61,62,1331,0.35
T. Hara,22,64,72,4,67,61,50,58,25,76,1490,1.3
A. Odimayo,21,63,72,2,72,22,47,57,62,71,1464,1.0
B. Kapacak,21,67,79,3,81,59,62,69,54,64,1762,2.5
A. Bakir,20,62,75,3,73,52,60,69,31,58,1599,0.95
M. Salas,23,70,75,4,71,71,66,73,27,65,1705,2.4
Jimmy,24,69,76,3,69,45,65,67,65,64,1760,2.6
L. Pfeiffer,24,67,70,4,46,66,47,57,33,79,1520,1.4
A. Opoku,22,66,75,3,83,49,64,71,39,60,1671,1.9
J. Bijol,22,72,78,2,65,61,64,60,71,77,1833,3.4
S. Moharrami,25,72,74,2,81,30,52,69,71,59,1665,2.7
D. Jastrzembski,21,65,73,3,79,58,61,67,35,57,1666,1.6
C. Gutiérrez,22,69,79,3,78,53,67,69,43,61,1686,3.1
T. Perry,19,61,78,4,71,56,57,64,49,57,1654,0.85
L. Tawamba,31,73,73,4,65,73,54,68,24,81,1679,2.6
J. Randall,21,64,72,3,78,58,57,63,29,53,1557,1.3
Sergio Moreno,22,65,76,4,72,62,49,65,19,52,1488,1.6
C. Gomes,20,65,78,3,64,55,61,64,64,62,1740,1.6
O. Kiteishvili,25,72,76,4,72,67,69,74,67,61,1963,3.3
M. Busi,21,65,71,2,70,48,58,64,61,66,1703,1.1
T. Prica,19,62,76,4,73,64,53,63,21,71,1584,0.95
G. Galoppo,22,72,82,4,68,71,73,69,61,68,1956,5.0
R. Uldriķis,23,62,71,4,39,62,51,55,33,78,1491,0.9
F. Domínguez,23,69,75,3,83,54,63,70,58,66,1798,2.2
K. Michael,21,66,76,4,75,64,68,70,52,58,1855,1.9
F. El Melali,24,68,74,4,69,61,62,76,30,34,1545,1.9
M. Bauer,21,69,77,2,47,26,47,49,70,71,1468,2.9
P. Gwargis,20,59,72,4,71,53,60,59,48,54,1614,0.55
J. Atanasov,21,68,78,3,68,58,66,63,63,71,1817,2.6
A. Gaich,22,68,79,4,68,66,55,64,29,69,1615,2.7
G. Figliuzzi,20,49,63,1,49,51,44,50,22,45,828,0.1
Víctor Gómez,21,72,82,2,75,50,70,69,66,67,1865,5.0
I. Baba,25,73,79,3,66,49,61,59,73,78,1756,4.3
C. Ortiz,34,66,66,4,66,72,42,57,19,61,1477,0.425
D. Chambost,23,67,73,4,65,65,67,67,53,66,1787,1.6
M. Batmaz,21,64,73,4,78,62,46,69,23,55,1524,1.3
L. Binks,19,69,81,2,50,29,49,53,67,80,1497,3.1
L. Matheson,18,62,81,2,76,36,53,61,55,53,1551,0.975
C. Devlin,23,70,77,3,69,54,62,68,65,71,1823,3.0
A. Perea,20,65,80,3,67,44,56,60,64,67,1657,1.6
A. Solano,23,64,73,2,63,35,54,62,61,56,1550,1.2
Iván Jaime,20,70,82,4,72,70,65,71,50,60,1809,3.8
B. Goller,22,68,76,3,81,64,58,72,52,52,1765,2.7
S. Pollock,20,56,72,3,66,51,57,60,49,56,1610,0.375
I. Aliseda,21,71,81,3,87,60,62,77,39,60,1760,4.2
L. McCarron,20,60,77,2,81,52,54,60,51,49,1587,0.625
L. Valenti,22,68,73,2,69,52,53,56,66,77,1732,1.7
T. Wiesner,23,73,77,2,82,62,68,74,67,60,1912,4.1
J. Lankester,21,62,73,4,74,59,58,63,43,57,1643,0.9
E. Bullaude,20,71,80,4,79,69,63,74,32,65,1717,4.1
L. Beltrán,20,66,78,4,70,64,63,68,28,62,1657,2.1
C. Huerta,20,64,73,4,75,64,62,65,38,57,1692,1.3
K. Etete,19,60,75,4,72,61,37,60,30,58,1447,0.6
Chumi,22,68,78,2,54,36,49,55,68,69,1549,2.5
T. Francois,20,61,74,4,68,44,58,66,58,53,1640,0.775
Manu Morlanes,22,74,83,3,72,64,74,75,70,68,1999,9.0
C. Führich,23,73,78,4,81,69,68,73,54,59,1885,4.6
Monchu,21,70,81,3,70,65,68,71,65,65,1903,3.6
T. Stavitski,21,63,71,3,75,59,63,64,27,55,1562,1.1
Chris Ramos,24,65,71,4,84,62,56,65,32,66,1653,1.1
