name,age,overall,potential,position,pace,shooting,passing,dribbling,defending,physical,total_stats,value
G. Cîmpanu,20,65,79,LM,82,58,56,67,35,63,1651,€1.7M
J. Machado,39,64,64,CB,60,38,41,37,64,69,1465,€100K
H. Rafia,22,64,73,CAM,65,64,62,69,29,59,1665,€1.3M
R. Hendriks,19,66,80,CB,68,33,54,57,66,66,1580,€1.9M
W. Taïbi,19,61,75,CAM,59,48,62,65,48,56,1592,€775K
Ș. Baiaram,18,65,80,RM,86,54,59,64,29,53,1539,€1.7M
P. Yade,21,67,77,ST,79,68,59,68,29,64,1674,€2.3M
A. Ngouyamsa,20,63,72,CB,74,40,47,61,63,63,1616,€1M
Luquinha,20,71,82,RM,76,59,73,76,34,47,1747,€4.1M
21 I. Cissé,19,60,71,CB,63,23,44,41,60,63,1340,€500K
I. Reyes,21,67,77,CB,73,51,58,63,69,63,1771,€2.1M
D. Waidner,20,61,72,RB,70,26,46,60,59,55,1523,€675K
21 T. Dallinga,19,59,70,ST,52,61,45,57,24,52,1419,€500K
20 D. Keane,20,50,60,RM,67,42,48,48,38,58,1402,€45K
F. Azaz,20,63,73,CAM,71,57,62,65,56,64,1762,€1M
Riccieli,22,69,79,CB,54,33,49,56,69,74,1573,€2.9M
B. Rollheiser,21,69,77,LM,82,62,64,74,35,52,1741,€3.1M
L. Clarkson,19,63,78,CAM,67,47,65,66,55,52,1690,€1.1M
Filipe Soares,22,70,77,CAM,66,67,68,72,56,67,1875,€3.2M
Patrick William,24,70,78,CB,57,64,63,56,69,75,1840,€3.3M
S. Wearne,20,54,67,CAM,66,47,53,58,36,48,1446,€250K
Y. Larouci,20,62,77,LB,76,47,53,63,57,57,1618,€925K
Park Kyu Hyun,20,59,71,LB,71,23,40,59,56,56,1391,€525K
J. Austerfield,19,55,75,CAM,66,38,53,55,45,51,1441,€350K
A. Rouault,20,66,78,CB,64,30,48,47,65,69,1490,€1.9M
J. Chotard,19,73,80,CDM,69,54,71,74,69,69,1903,€5.5M
K. Tzolakis,18,67,81,GK,68,64,61,69,49,65,1105,€2.1M
M. Sorinola,20,64,75,LWB,74,47,59,65,59,59,1675,€1.2M
21 Park Min Seo,19,49,64,CAM,61,38,49,52,45,47,1374,€110K
A. Nalić,23,66,73,CAM,78,64,58,69,43,70,1680,€1.7M
F. Hartmann,20,60,74,ST,76,64,48,63,24,46,1478,€600K
B. Angulo,25,70,73,ST,73,69,49,68,20,71,1631,€2.1M
T. Iwata,24,69,74,RB,73,55,62,66,69,71,1793,€1.9M
C. Ngonge,21,66,76,LM,82,62,53,72,31,61,1647,€1.9M
F. Girotti,22,69,79,ST,70,69,55,64,35,72,1686,€3.2M
M. Siby,24,62,69,CB,51,41,53,54,58,76,1555,€750K
D. Ciobotariu,23,65,73,CB,69,24,46,49,64,74,1503,€1.5M
Fidalgo,24,73,79,CAM,79,65,71,77,52,65,1925,€4.8M
Álvaro Valles,23,69,76,GK,71,68,65,67,29,69,975,€2.4M
J. Novillo,23,71,76,CB,64,34,43,49,70,80,1545,€2.6M
L. Davis,21,65,77,LB,78,33,54,61,59,60,1577,€1.7M
E. Ólafsson,21,66,77,GK,68,66,55,65,33,66,1092,€1.7M
A. Skipper,21,61,69,CB,56,31,45,46,60,66,1378,€700K
Hugo Vallejo,21,67,80,CAM,64,65,64,71,36,54,1654,€2.5M
T. Nakamura,20,62,72,RWB,66,31,57,60,55,66,1519,€825K
A. Obando,21,65,78,LM,74,58,58,68,31,54,1594,€1.8M
Um Won Sang,22,67,77,RM,93,58,57,70,38,61,1694,€2.3M
I. Coulibaly,20,68,79,CAM,78,64,63,71,63,67,1874,€2.6M
Elliot Simões,21,63,76,RM,82,52,54,66,26,45,1473,€1.2M
L. Scales,22,63,74,CB,68,53,55,60,61,69,1642,€1M
T. Gulliksen,17,61,78,CAM,69,54,58,64,49,54,1635,€825K
L. Prip,24,69,72,LM,78,69,66,71,46,67,1839,€1.9M
R. Bellanova,21,68,77,RB,73,32,55,62,65,65,1581,€2.6M
A. Seko,21,67,76,CB,60,35,50,56,68,70,1545,€2.1M
L. Dykes,25,71,73,ST,68,69,50,66,29,81,1691,€2.4M
A. McCalmont,21,64,76,CAM,66,58,60,67,56,62,1754,€1.4M
K. Tsukagawa,26,63,64,CDM,62,54,57,56,62,72,1667,€550K
21 D. Plechatý,21,69,76,CB,71,33,54,56,69,71,1599,€2.6M
M. Nuhu,24,59,65,CB,49,28,38,42,59,69,1289,€325K
A. Palavecino,24,75,78,CAM,74,69,75,77,63,65,2016,€7.5M
P. Glatzel,20,60,74,ST,73,60,53,62,30,52,1560,€600K
M. De Smet,20,60,71,LM,61,50,59,64,32,47,1493,€550K
19 H. Kvaracheliya,17,63,74,LM,63,55,57,67,39,68,1631,€550K
F. Panák,25,73,77,CB,66,53,66,69,74,73,1839,€3.8M
R. Al Hajj,19,64,77,CAM,71,53,63,66,49,61,1690,€1.4M
T. Raschl,21,66,75,CM,66,53,64,69,55,65,1740,€1.9M
D. Matsuoka,20,65,76,CM,59,50,62,69,60,63,1746,€1.5M
21 Jung Hyeon Woo,19,56,71,CM,67,56,58,58,52,53,1604,€350K
G. González,26,72,73,RB,75,43,60,65,68,70,1790,€2.5M
M. El Hacen,23,68,77,CDM,55,60,58,64,66,77,1755,€2.7M
A. Van Hoorenbeeck,22,60,69,CB,64,29,49,51,57,64,1443,€525K
S. Moreno,21,68,81,RM,81,56,60,69,47,64,1686,€3M
A. Chindriș,22,68,76,CB,72,36,50,50,67,77,1602,€2.5M
L. Fülöp,23,64,70,RM,70,60,63,66,44,65,1717,€925K
C. Petrila,20,66,80,RM,84,59,64,67,34,55,1664,€2.1M
H. Burrows,19,63,76,LM,75,52,59,66,55,45,1654,€1.1M
Relu,23,62,72,CB,53,46,59,56,61,59,1612,€825K
A. Pitu,19,63,76,RM,77,53,60,67,37,49,1615,€1.1M
M. Karbownik,20,68,78,LB,77,41,63,68,62,62,1724,€2.5M
19 A. Mamin,21,59,67,CB,60,31,32,34,59,66,1292,€200K
Z. Aboukhlal,21,69,79,RW,84,67,61,72,29,58,1691,€3.1M
21 K. Hein,18,56,74,GK,56,54,56,54,36,58,892,€325K
C. Conteh,21,65,76,RM,93,50,50,71,28,49,1510,€1.6M
B. Özdemir,23,74,80,CDM,69,61,69,70,73,73,1942,€6M
D. Leyva,18,57,71,CAM,57,58,54,55,53,52,1549,€350K
N. Armini,19,65,80,CB,60,38,49,53,67,62,1517,€1.6M
21 K. Holzweiler,25,65,66,RW,86,60,56,71,24,45,1600,€850K
N. Ngoumou,21,63,74,RM,74,62,58,63,29,56,1597,€1.1M
B. Jackson,20,62,75,LWB,79,35,49,59,59,58,1553,€925K
W. Burger,20,66,77,CAM,75,55,63,66,60,73,1760,€1.9M
A. El Bouchataoui,21,66,76,CM,67,52,67,68,55,63,1790,€1.9M
K. Schlotterbeck,24,72,76,CB,66,26,51,54,74,72,1539,€3M
B. Mendy,21,65,77,CB,61,40,58,52,66,73,1566,€1.7M
J. Anang,21,62,74,GK,62,61,60,63,33,60,947,€850K
L. Jephcott,21,65,76,ST,77,65,54,65,29,69,1687,€1.6M
N. Katić,24,70,76,CB,67,35,45,56,68,70,1502,€2.3M
M. Salas,23,70,75,CAM,71,71,66,73,27,65,1705,€2.4M
L. Pfeiffer,24,67,70,ST,46,66,47,57,33,79,1520,€1.4M
T. Teuma,27,70,70,CM,69,69,72,71,66,68,1982,€1.7M
L. Lapoussin,25,69,72,RM,75,62,66,68,64,66,1858,€1.8M
M. Burda,26,73,75,CB,65,23,43,42,76,74,1470,€3.3M
A. Taoui,19,64,76,ST,66,64,56,70,24,55,1565,€1.4M
Javi Hernández,23,68,77,LB,67,47,61,64,66,68,1752,€2.6M
J. Dodd,20,52,65,CAM,68,44,50,56,43,45,1458,€190K
Carlos Mendes Gomes,22,67,73,RM,82,64,60,68,31,59,1666,€1.6M
K. Osako,21,67,72,GK,68,66,65,70,30,62,958,€1.3M
L. Tawamba,31,73,73,ST,65,73,54,68,24,81,1679,€2.6M
21 C. Cresswell,20,53,64,ST,75,54,35,57,17,49,1306,€210K
L. Diabyfadiga,20,64,74,ST,66,63,56,63,25,64,1583,€1.3M
P. Musa,23,71,78,ST,72,72,58,69,35,72,1763,€3.8M
R. Yamasaki,28,65,65,ST,46,66,53,57,28,73,1501,€725K
D. Szczepaniak,21,53,63,GK,53,52,51,52,19,51,838,€180K
S. Ferreira,23,72,80,ST,71,73,57,73,29,59,1712,€5M
K. Sowah,21,71,80,CAM,81,69,66,73,44,62,1851,€4.2M
J. David,21,67,74,CB,63,32,57,62,65,71,1597,€1.9M
J. Randall,21,64,72,RM,78,58,57,63,29,53,1557,€1.3M
K. Castañeda,21,70,79,CAM,71,74,70,69,32,62,1777,€3.6M
Montero,22,70,76,CB,61,29,52,60,71,67,1532,€2.3M
Bruno Costa,24,76,81,CM,67,73,75,75,64,63,1966,€11.5M
J. Hungbo,21,60,75,CAM,72,60,54,64,33,46,1534,€600K
B. Lederman,21,63,72,CAM,76,57,62,66,54,65,1760,€1.1M
Lee Dong Kyung,23,69,74,CAM,76,63,71,71,58,67,1890,€2.1M
M. Hołownia,23,64,67,CB,71,42,53,59,65,68,1615,€725K
F. Russo,26,71,74,CB,65,30,50,48,74,71,1555,€2.2M
R. Uldriķis,23,62,71,ST,39,62,51,55,33,78,1491,€900K
I. Saavedra,22,68,77,CM,68,56,61,69,59,70,1748,€2.7M
20 Iago Oliveira,19,64,77,CDM,59,34,60,60,63,66,1578,€800K
De La Fuente,22,65,76,CB,50,39,50,55,66,63,1518,€1.5M
21 M. Erboğa,21,57,67,ST,52,60,44,52,24,50,1369,€375K
J. Paradela,22,69,76,CAM,70,63,70,73,58,60,1845,€2.8M
P. Gwargis,20,59,72,CAM,71,53,60,59,48,54,1614,€550K
A. Gaich,22,68,79,ST,68,66,55,64,29,69,1615,€2.7M
J. Cavallo,21,60,67,LM,70,43,56,60,54,66,1602,€475K
A. Parmak,26,72,75,CM,75,69,70,74,71,68,2014,€2.8M
G. Figliuzzi,20,49,63,GK,49,51,44,50,22,45,828,€100K
21 Vinicius,21,62,76,GK,68,58,54,72,58,54,1113,€850K
I. Baba,25,73,79,CDM,66,49,61,59,73,78,1756,€4.3M
S. Hatanaka,25,70,73,CB,48,36,55,58,69,75,1586,€1.9M
21 Iván Martínez,18,60,81,GK,61,64,60,61,31,57,1052,€700K
J. King,20,65,77,LB,72,30,53,60,62,70,1561,€1.6M
J. Weir,19,58,73,CAM,67,51,58,58,47,54,1577,€475K
I. Aliseda,21,71,81,RM,87,60,62,77,39,60,1760,€4.2M
L. McCarron,20,60,77,LB,81,52,54,60,51,49,1587,€625K
S. McCallum,20,70,80,LWB,80,56,63,67,65,68,1854,€3.3M
E. Bullaude,20,71,80,CAM,79,69,63,74,32,65,1717,€4.1M
M. Weigandt,21,71,81,RB,77,36,52,69,67,75,1699,€4M
C. Huerta,20,64,73,ST,75,64,62,65,38,57,1692,€1.3M
N. Chilvers,20,63,75,CAM,74,62,60,66,56,67,1804,€1.2M
D. Markanday,19,60,78,RM,74,54,55,65,24,46,1456,€625K
A. Søndergaard,20,58,75,GK,62,56,56,59,21,55,903,€475K
Jorge Fernandes,24,70,74,CB,40,34,44,57,69,77,1474,€2.1M
Arnau,20,66,80,CAM,70,59,67,69,57,55,1791,€2.1M
C. Klarer,21,67,76,CB,56,33,47,47,68,68,1453,€2.1M
G. Magnani,25,74,79,CB,78,35,45,50,76,72,1587,€5.5M
B. Hussein,21,68,75,CAM,67,56,67,70,56,63,1750,€2.4M
20 S. Friede,21,64,73,CB,65,56,61,62,62,73,1767,€675K
Pejiño,24,70,73,CAM,87,68,66,70,36,43,1679,€2.2M
D. Caicedo,21,70,78,RM,83,63,61,76,35,56,1729,€3.6M
D. Kaneko,22,63,69,CM,59,58,60,63,58,61,1700,€700K
I. Nedelcearu,25,69,75,CB,61,46,52,57,69,78,1663,€1.9M
T. Christensen,21,66,76,CAM,71,56,63,69,43,60,1693,€1.9M
J. Carbonero,21,68,79,RM,89,63,53,72,19,64,1613,€2.7M
S. Bornauw,22,76,82,CB,72,45,59,65,78,76,1776,€11M
M. Zemzemi,21,66,75,CAM,71,65,64,69,50,62,1789,€1.9M
J. Akanyirige,19,54,73,CB,63,26,33,37,54,63,1265,€275K
C. Mueller,24,69,72,ST,81,65,62,69,25,61,1643,€1.9M
K. Thorstvedt,22,72,79,CAM,65,71,69,71,65,79,1938,€4.8M
S. Vines,22,68,79,LB,76,33,55,63,66,68,1640,€2.6M
Y. Sugawara,21,72,80,RWB,77,47,68,71,64,70,1871,€5M
R. Kehr,21,63,75,LM,89,57,56,61,27,59,1539,€1.2M
C. Morton,21,64,75,ST,74,62,53,64,35,66,1660,€1.3M
D. Cornelius,23,65,71,CB,57,30,42,43,63,79,1444,€0
Rafael Camacho,21,70,79,RM,79,61,64,74,54,58,1815,€3.6M
A. Lewis,21,61,71,LWB,66,36,59,63,57,58,1640,€700K
Álvaro García,21,66,77,CDM,65,51,59,61,66,68,1712,€1.8M
Y. Begraoui,19,62,76,ST,79,58,52,63,21,56,1532,€950K
O. Mbaizo,23,68,73,RB,80,36,57,68,62,65,1689,€1.7M
L. Mai,21,67,78,CB,54,31,47,48,66,74,1486,€2.1M
O. Younger,21,58,66,CB,51,33,36,37,58,60,1324,€425K
F. Winther,20,62,72,CB,58,31,50,58,62,62,1458,€825K
L. Jensen,22,56,66,GK,56,54,50,57,24,52,853,€275K
César Gelabert,20,63,77,CAM,66,59,55,66,46,57,1586,€1.2M
G. Corbo,21,60,74,CB,33,26,39,47,63,59,1319,€575K
M. Müldür,22,71,80,RB,77,49,60,72,67,72,1783,€4M
E. Tallig,21,64,75,LM,72,57,61,69,51,64,1727,€1.3M
H. Kite,21,58,67,CAM,69,52,54,61,51,56,1606,€450K
A. Gholizadeh,25,74,76,CAM,77,68,68,77,48,70,1897,€5.5M
A. Racioppi,22,69,74,GK,68,61,62,73,30,69,953,€1.7M
Z. Brault-Guillard,22,68,75,RWB,90,43,57,67,61,71,1740,€2.3M
M. Camara,23,74,77,CDM,63,57,67,71,73,72,1882,€5M
E. Galbraith,20,64,76,CM,71,57,61,67,60,57,1760,€1.3M
B. Nygren,19,67,76,CAM,64,65,65,67,20,59,1590,€2.2M
N. Radonjić,25,75,78,LM,88,71,71,75,30,58,1793,€7.5M
D. Spence,20,68,79,RWB,82,33,52,66,63,59,1573,€2.5M
F. Chabrolle,23,60,69,CAM,56,57,63,66,31,48,1586,€550K
D. Saddiki,24,67,71,CB,76,54,59,62,66,76,1808,€1.3M
K. Ludewig,21,65,74,RB,74,46,60,62,60,59,1709,€1.5M
A. Mucolli,21,68,75,CAM,74,59,63,72,44,63,1788,€2.5M
Wang Zhen'ao,21,47,57,ST,58,49,41,48,30,45,1246,€110K
O. Darfalou,27,69,69,ST,75,70,46,67,37,74,1704,€1.5M
I. Pherai,20,67,77,CAM,75,51,62,73,36,45,1623,€2.2M
Diogo Mendes,23,69,78,CDM,67,48,60,66,67,72,1779,€2.9M
M. Behrens,24,67,70,GK,69,69,66,68,26,68,954,€1.1M
Gonzalo Verdú,32,71,71,CB,57,53,55,56,72,77,1741,€1.2M
21 M. Kwarteng,22,59,66,CAM,66,45,57,66,29,40,1452,€450K
A. Xhemajli,23,62,70,CB,50,26,33,37,63,67,1290,€825K
T. Fleckstein,22,60,66,CB,58,24,44,51,61,62,1331,€350K
D. Mellor,20,60,74,ST,72,57,52,60,41,64,1574,€600K
W. Burger,20,66,77,CAM,75,55,63,66,60,73,1760,€1.9M
R. Kouamé,24,71,78,CDM,68,52,67,72,69,75,1864,€3.7M
D. Khocholava,28,72,73,CB,59,48,50,58,71,78,1634,€2.2M
F. Beltrán,23,69,75,CM,70,57,69,73,64,53,1835,€2M
E. Shomurodov,26,73,76,ST,84,71,62,72,37,69,1801,€4M
N. Kühn,21,65,75,CAM,79,58,56,74,24,41,1566,€1.6M
Javi Alonso,22,68,76,CM,55,51,66,64,61,74,1774,€2.6M
A. Papadopoulos,21,64,74,CB,66,27,47,58,63,79,1534,€1.2M
D. Hovorka,27,74,75,CB,77,39,63,69,72,74,1809,€4.2M
S. Karamoko,28,65,65,RB,86,38,54,65,58,73,1715,€650K
C. Mandouki,29,69,69,CDM,55,54,64,66,67,74,1803,€1.2M
Murilo,24,74,78,CB,72,36,52,58,74,78,1670,€5.5M
K. Michalak,23,66,71,RM,88,49,60,67,40,52,1617,€1.3M
D. Zuma,26,70,70,RM,76,58,65,72,41,47,1643,€1.7M
K. Malong,25,73,76,CAM,83,71,69,74,69,81,2032,€4M
L. Fiordilino,24,68,71,CDM,81,57,68,71,66,68,1939,€1.6M
R. Porteous,22,69,76,CB,54,33,54,58,67,79,1601,€2.6M
V. Demaku,21,66,76,CDM,55,52,60,64,63,67,1675,€1.8M
18 I. Ignatiev,18,64,78,ST,75,64,44,66,22,60,1519,€950K
S. Kiyine,23,68,74,CAM,72,57,65,75,64,58,1827,€1.9M
M. Olivera,23,76,83,LB,76,50,65,70,74,77,1895,€14.5M
S. Laiton,21,64,76,GK,62,60,60,66,48,63,1127,€1.3M
J. Bursik,20,68,79,GK,67,66,66,69,40,65,1326,€2.3M
R. Hannam,20,55,69,LB,72,34,45,51,50,45,1391,€300K
Maga,22,61,70,RWB,71,33,48,59,57,52,1514,€700K
B. Adekanye,22,64,76,RW,71,59,55,68,30,50,1539,€1.4M
D. Ljubicic,23,74,80,CDM,68,62,68,71,71,76,1932,€6M
L. Collins,20,57,67,CAM,80,57,50,60,39,43,1532,€375K
D. Beyreuther,21,61,70,LWB,72,41,50,56,57,58,1591,€700K
M. Melluso,23,72,80,LB,78,44,61,71,68,65,1786,€5M
D. Vavro,25,71,78,CB,61,49,51,56,70,77,1672,€3.4M
G. Marsh,22,63,71,RB,58,44,57,57,60,64,1605,€1M
21 J. Romero,19,57,74,ST,72,57,50,58,29,36,1469,€425K
Gabriel Barbosa,22,61,69,ST,59,61,47,56,24,66,1450,€750K
Moreto Cassamá,23,70,78,CM,72,57,68,75,65,62,1919,€3.3M
C. Bayala,25,67,70,RM,81,60,61,67,38,67,1700,€1.3M
I. Ganago,22,74,79,ST,82,74,58,75,34,68,1782,€6.5M
G. Chakvetadze,21,69,77,CAM,71,66,69,72,34,51,1727,€3.1M
A. Al Amri,24,71,78,CB,71,28,48,45,68,81,1584,€3.5M
O. Bailey,21,65,76,LM,81,61,61,67,34,59,1689,€1.6M
G. Nurse,22,64,73,LWB,78,54,58,63,56,68,1725,€1.3M
F. Feuillassier,23,70,77,LM,75,65,64,70,29,58,1650,€3.2M
J. Þorsteinsson,22,69,76,RM,80,60,63,73,39,72,1774,€2.8M
Chen Binbin,23,65,73,LM,83,60,61,65,40,66,1732,€1.6M
C. Garcés,31,71,71,ST,65,73,51,63,32,80,1709,€1.6M
D. Butterworth,21,64,75,ST,80,62,49,65,35,60,1606,€1.3M
19 J. Qwiberg,25,60,61,LB,71,43,54,58,57,64,1576,€200K
Y. Bisseck,20,68,79,CB,64,33,48,49,68,77,1529,€2.5M
D. Akpeyi,35,74,74,GK,74,72,69,75,24,75,980,€475K
T. Francois,20,61,74,CAM,68,44,58,66,58,53,1640,€775K
C. Führich,23,73,78,CAM,81,69,68,73,54,59,1885,€4.6M
F. Gattoni,22,68,78,CB,67,34,53,55,69,70,1596,€2.5M
Monchu,21,70,81,CM,70,65,68,71,65,65,1903,€3.6M
Nanu,27,72,73,RB,86,61,63,71,67,73,1952,€2.5M
O. Fernández,28,75,75,LM,83,65,68,79,34,65,1807,€5.5M
M. Dräger,25,69,74,RWB,80,59,60,67,64,62,1823,€1.9M
J. Sierra,24,71,77,CM,74,64,68,71,64,68,1915,€2.9M
J. Blázquez,20,65,81,GK,64,59,63,69,23,67,960,€1.7M
X. Amaechi,20,62,76,LM,80,54,55,65,24,49,1482,€950K
A. Layouni,28,67,67,LW,80,63,61,67,35,63,1655,€1M
Y. Fofana,20,66,75,GK,66,64,62,69,41,64,981,€1.6M
L. Blessing,24,71,75,CAM,86,61,66,75,68,60,1942,€2.7M
M. Berisha,23,74,78,ST,77,75,71,73,32,76,1880,€6M
H. Keyta,26,68,69,ST,86,69,59,66,38,65,1772,€1.4M
F. Antonucci,22,65,76,CAM,65,60,63,69,31,56,1622,€1.6M
A. Onaiwu,25,70,73,ST,85,70,54,65,38,71,1760,€2.1M
L. Singh,23,72,75,RM,82,67,66,74,38,47,1784,€3.2M
J. Pourtau,21,65,76,GK,68,65,59,69,17,64,940,€1.4M
B. Srarfi,24,67,72,CAM,73,62,65,71,50,61,1799,€1.5M
A. Franco,24,72,77,CB,63,34,52,64,72,78,1645,€3.2M
19 H. Adıgüzel,18,61,77,CAM,62,58,57,63,55,56,1621,€525K
20 G. Poluzzi,31,57,57,GK,55,58,47,66,22,52,857,€70K
R. Petretta,24,72,79,LWB,80,36,65,70,67,72,1777,€4.5M
D. Muñoz,25,76,80,RB,78,50,67,71,75,76,1881,€9.5M
K. Chinen,26,68,70,ST,79,64,53,69,24,66,1639,€1.5M
20 D. Buffonge,20,63,76,CAM,70,54,61,67,44,56,1670,€700K
A. Al Khaibari,24,66,73,CDM,68,43,59,62,63,68,1683,€1.6M
J. Hawkes,22,60,70,CAM,69,55,59,63,36,54,1553,€550K
K. Kitagawa,24,66,70,ST,79,64,49,70,35,60,1665,€1.2M
M. Murillo,25,74,77,RB,83,57,67,71,71,75,1963,€5M
A. Dønnum,23,70,79,LM,83,65,62,73,43,72,1828,€3.5M
S. Hanca,29,67,67,RM,76,62,63,68,55,69,1857,€1M
Jandrei,27,72,72,GK,72,71,69,76,28,70,1122,€1.8M
C. Ejuke,23,75,80,RM,94,69,63,79,43,59,1822,€8.5M
E. Löwen,24,70,75,CDM,53,62,69,66,70,85,1888,€2.4M
20 Đoàn Văn Hâu,20,65,75,LB,76,45,50,58,63,71,1620,€800K
C. Brown,21,57,65,ST,62,55,42,54,24,60,1348,€375K
A. Edathodika,34,56,56,CB,48,26,33,42,55,64,1303,€45K
F. Coman,23,72,78,CAM,84,70,68,73,37,67,1867,€3.7M
Charles,25,63,66,RM,77,57,62,64,61,65,1790,€625K
H. Mendyl,23,67,72,LB,85,43,57,65,61,66,1732,€1.4M
R. Obermair,25,65,67,RM,75,62,60,69,60,63,1770,€825K
G. Kalulu,23,69,75,CB,82,39,55,65,68,75,1744,€2M
J. Mlakar,22,69,77,ST,71,71,52,64,25,63,1601,€3.2M
É. Youan,22,64,72,ST,73,65,54,68,31,60,1658,€1.3M
21 I. Voca,23,70,77,CDM,63,51,63,67,71,68,1790,€3M
K. Gjasula,31,67,67,CB,38,50,55,54,67,86,1681,€725K
T. Archibald,23,60,64,LM,75,57,56,63,51,64,1714,€350K
Matheus Aiás,24,67,72,ST,75,66,49,69,27,62,1586,€1.6M
S. Lavery,22,66,74,ST,74,66,49,66,22,52,1572,€1.9M
A. Koita,22,69,76,CAM,86,72,64,72,42,65,1848,€2.8M
A. Nurudeen,22,66,76,GK,73,57,58,75,22,66,918,€1.7M
A. Karazor,24,71,74,CB,50,36,57,60,73,71,1585,€2.3M
L. Leahy,28,66,66,LWB,71,58,62,63,57,71,1818,€775K
A. Mayorga,24,73,78,LB,83,57,64,73,68,75,1900,€4.3M
J. Chabot,23,70,76,CB,36,27,44,50,70,75,1422,€2.3M
A. Matusiwa,23,74,78,CDM,62,47,58,68,73,80,1830,€5.5M
S. Dieng,26,72,75,GK,70,68,70,75,40,69,1102,€2.4M
K. Sierhuis,23,68,76,ST,61,69,54,65,29,76,1672,€2.7M
N. Knothe,22,62,70,CB,61,36,45,45,63,67,1468,€825K
A. Talal,25,61,66,CAM,67,51,61,65,58,55,1705,€475K
M. Baku,23,67,75,RM,90,63,54,73,27,62,1681,€2.3M
W. Bianda,21,63,70,CB,55,26,42,49,63,68,1398,€900K
E. Toal,22,62,75,CB,48,31,42,47,61,70,1354,€925K
T. Handwerker,23,70,75,LB,84,49,60,67,62,69,1804,€2.2M
K. Rezaei,29,71,71,ST,67,73,67,67,28,70,1784,€1.9M
A. Cervantes,23,71,78,CDM,59,49,65,65,67,74,1782,€3.5M
E. Zhegrova,22,71,80,CAM,81,64,63,76,25,56,1645,€4.2M
N. Casale,23,70,78,CB,65,50,58,62,71,72,1742,€3.3M
N. Mantl,21,69,78,GK,70,69,66,71,33,67,994,€2.7M
K. Galanopoulos,23,72,78,CM,76,71,70,71,71,71,1975,€3.7M
M. Funk,25,63,67,GK,64,61,62,64,39,60,983,€525K
F. Jensen,23,71,76,CAM,69,68,67,73,51,70,1828,€2.8M
K. Duah,24,65,72,ST,86,65,57,62,34,74,1707,€1.4M
D. Vanzeir,23,71,76,ST,84,73,68,70,36,70,1894,€2.9M
C. Fassnacht,27,75,75,RM,82,70,69,74,37,71,1880,€6M
A. Diakhaby,24,69,72,ST,91,64,62,70,23,55,1681,€1.9M
L. Amani,23,66,71,CAM,73,62,63,74,50,61,1786,€1.3M
Q. Laçi,25,68,74,RM,74,65,67,69,64,76,1955,€1.7M
L. Robertone,24,76,83,CAM,85,72,74,79,68,72,2161,€15M
L. Southwood,23,69,76,GK,73,62,72,73,56,65,1229,€2.4M
Luis Pérez,26,73,76,RB,83,44,61,67,69,73,1808,€3.7M
N. Ampomah,25,68,70,RM,82,63,60,70,41,66,1757,€1.5M
G. Vrioni,22,66,72,ST,77,66,50,65,23,62,1571,€1.4M
D. Heymans,22,67,72,ST,60,68,65,66,55,68,1821,€1.6M
P. Kammerbauer,24,64,68,CAM,68,54,62,67,56,68,1756,€775K
A. Famewo,22,65,73,CB,72,24,41,49,65,72,1440,€1.5M
D. O'Shea,22,71,78,CB,62,33,54,55,72,73,1600,€3.5M
J. Storey,23,69,75,CB,75,27,43,49,69,71,1496,€2M
F. Venegas,22,69,78,CDM,69,54,65,63,68,69,1811,€3M
D. Bronn,26,74,77,CB,66,61,67,65,75,76,1928,€4.9M
K. Wilson,21,63,69,RWB,81,39,53,64,57,66,1641,€725K
H. Sarpei,22,68,73,CDM,68,38,57,64,66,67,1654,€1.7M
20 M. García,22,69,78,LW,72,63,64,73,28,42,1621,€1.6M
J. Soñora,24,71,75,CAM,82,68,69,74,55,58,1906,€2.7M
D. Bates,24,66,71,CB,57,29,45,50,65,73,1456,€1.2M
T. Alarcón,22,72,81,CDM,66,50,63,65,70,75,1827,€5M
21 A. Bakayoko,22,64,73,RM,78,60,60,70,54,51,1739,€1.3M
A. Pinamonti,22,71,78,ST,69,73,47,68,23,65,1645,€3.8M
I. Cardona,23,73,77,ST,73,74,67,72,26,63,1782,€4.4M
R. Guitane,22,66,77,LM,75,54,64,74,31,42,1622,€1.9M
Fran Beltrán,22,75,82,CDM,63,56,75,77,75,66,1951,€11.5M
I. Zlobin,24,68,76,GK,66,66,61,68,29,67,1018,€2.3M
A. Santamaría,29,69,69,CB,61,60,65,64,71,71,1845,€1.2M
P. Aquino,26,76,80,CDM,77,59,65,68,75,78,1918,€9.5M
Josema,25,69,76,CB,60,35,53,52,69,71,1629,€2.5M
A. Jones,23,65,74,CB,65,40,54,58,65,71,1605,€1.5M
D. Nlundulu,22,61,70,ST,62,59,46,57,21,66,1441,€750K
C. Wood,24,64,68,LWB,76,49,55,61,57,69,1694,€775K
J. Garrick,22,63,70,ST,81,59,56,66,42,58,1649,€975K
B. Austin,22,64,72,GK,69,63,55,62,33,64,920,€1.1M
M. Farfan,22,66,74,LB,70,35,51,66,63,68,1637,€1.8M
S. Shashoua,22,70,80,CAM,86,70,65,76,38,59,1831,€3.6M
R. Loft,23,62,68,ST,61,61,47,57,31,77,1556,€625K
L. Grill,22,68,74,GK,70,64,61,72,40,65,1015,€1.6M
20 L. Lemoine,21,62,71,CB,59,26,38,37,62,64,1359,€425K
